Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
1OzY7RRZh3EcIKn7VKZUTx,"6xeFne1rkxMhKSW3ipvkdV","Dancing in the Moonlight - 2001 Remix","Onka's Big Moka","Toploader",2000,233573,54,spotify:user:1269439527,2016-04-02T21:47:52Z,"british alternative rock",0.748,0.842,10,-3.107,1,0.0265,0.0217,0.00000424,0.357,0.945,119.023,4
6aEgrTRLSRQ0FIrvOwcOE6,"5K4W6rqBFWDnAN6FQUkS6x","Ultralight Beam","The Life Of Pablo","Kanye West",2016-04-04,320680,0,spotify:user:1258014128,2016-04-10T18:34:44Z,"chicago rap,rap",0.591,0.398,8,-8.731,1,0.431,0.624,0,0.539,0.348,105.956,4
0N3W5peJUQtI4eyR6GJT5O,"2YZyLoL8N0Wb9xBt1NhZWg","King Kunta","To Pimp A Butterfly","Kendrick Lamar",2015-03-16,234693,74,spotify:user:1258014128,2016-04-10T18:41:40Z,"conscious hip hop,hip hop,rap,west coast rap",0.884,0.657,6,-4.569,0,0.0977,0.00589,0,0.154,0.489,107.059,4
0zulYs8vHhhN0hl8wvYgdv,"1KP6TWI40m7p3QBTU6u2xo","Electric Love","Candy","BØRNS",2014-11-10,218160,38,spotify:user:1258014128,2016-04-10T18:45:55Z,"modern alternative rock,modern rock,pop",0.621,0.853,1,-6.537,0,0.0615,0.00448,0.0012,0.236,0.65,120.017,4
4Hqlo1XhohWyonvWJ2U3Mn,"5acfZKELBZRBvyhrC0kzG1","Golden","Feeling Electric","Parade of Lights",2015-06-02,184566,47,spotify:user:1258014128,2016-04-10T18:46:36Z,"hopebeat,indie poptimism,metropopolis,shimmer pop",0.477,0.829,9,-5.057,1,0.144,0.0005,0,0.558,0.626,100,4
6eJlEcRmeyQfTlDQBDyqkW,"2BVYdY4PyfCF9z4NrkhEB2","Soul Man","Atlantic Top 60: Sweat-Soaked Soul Classics","Sam & Dave",2007-10-30,156680,52,spotify:user:1258014128,2016-04-10T18:50:24Z,"brill building pop,classic soul,funk,memphis soul,motown,soul,southern soul",0.672,0.818,0,-5.825,1,0.06,0.291,0.00000495,0.225,0.727,114.949,4
3rCNLeHuSDsEPJshmo5OuR,"38h03gA85YYPeDPd9ER9rT","Love Train","Dead Presidents Vol. 1/Music From The Motion Picture","The O'Jays",1995-01-01,178200,40,spotify:user:1258014128,2016-04-10T18:53:03Z,"classic soul,disco,funk,motown,philly soul,post-disco,quiet storm,soul,southern soul,urban contemporary",0.722,0.636,0,-7.957,1,0.0491,0.0359,0.0000175,0.12,0.694,122.653,4
4FlYcJnfkeBpowEHJ72Bmt,"4SLfKHcufUqU46DiTAHIsj","Rockin' Robin","Rockin' Robin","Bobby Day",1958-01-01,160080,63,spotify:user:1258014128,2016-04-10T18:53:25Z,"doo-wop,rhythm and blues,rock-and-roll,rockabilly",0.541,0.608,7,-13.083,1,0.106,0.298,0,0.234,0.938,171.992,4
7G3lxTsMfSx4yarMkfgnTC,"20qISvAhX20dpIbOOzGK3q","The World Is Yours","Illmatic","Nas",1994-04-19,290573,62,spotify:user:1258014128,2016-04-10T19:01:53Z,"conscious hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap",0.678,0.794,10,-6.186,0,0.14,0.274,0.00000168,0.124,0.54,87.374,4
02WDuAXXKumemrvsmrVBvH,"7pGyQZx9thVa8GxMBeXscB","Wavin' Flag - Coca-Cola® Celebration Mix","Troubadour","K'NAAN",2009,212866,51,spotify:user:aagberro,2016-04-20T01:43:00Z,"reggae fusion",0.584,0.768,0,-4.185,1,0.058,0.329,0,0.0587,0.729,152.005,4
4gMnvtp0lXJY9GkgPGcELg,"3K2zB87GZv1krx031en5VA","In For The Kill","La Roux","La Roux",2009-01-01,248626,22,spotify:user:,2016-05-02T19:02:06Z,"alternative dance,dance pop,electropop,neo-synthpop,new rave",0.629,0.969,8,-0.276,0,0.0455,0.00184,0,0.122,0.905,150.01,4
27GmP9AWRs744SzKcpJsTZ,"3TVXtAsR1Inumwj472S9r4,1RyvyyTE3xzB2ZywiAwp0i","Jumpman","What A Time To Be Alive","Drake,Future",2015-09-20,205879,73,spotify:user:,2016-05-02T19:02:29Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,toronto rap,atl hip hop,southern hip hop,trap",0.852,0.553,1,-7.286,1,0.187,0.0559,0,0.332,0.656,142.079,4
7s5a2gLa9Ip1LDKeAaHJRr,"5fMUXHkw8R8eOP2RNVYEZX,3wWXYbMxREh97Te2ZN92Wi","Express Yourself (feat. Nicky Da B)","Random White Dude Be Everywhere","Diplo,Nicky Da B",2014-07-29,277546,41,spotify:user:,2016-05-02T19:03:00Z,"bmore,dance pop,edm,moombahton,ninja,pop,pop dance,tropical house,bounce,lgbtq+ hip hop",0.84,0.939,4,-3.052,0,0.233,0.0507,0.0000142,0.598,0.355,107.976,4
275a9yzwGB6ncAW4SxY7q3,"7pFeBzX627ff0VnN6bxPR4","Panda","Panda","Desiigner",2016-02-26,247866,67,spotify:user:1246524165,2016-05-04T23:55:33Z,"pop rap,rap,trap,viral trap",0.685,0.731,10,-5.503,0,0.414,0.0292,0,0.369,0.266,145.245,4
1EJOXz9Z9BRSiKW62SH0JO,"0Ou0138wEd8XWebhc4j7O0","The Distance","The Water","San Cisco",2017-05-05,231866,35,spotify:user:,2017-06-18T22:49:32Z,"australian indie,australian pop,fremantle indie,metropopolis,perth indie",0.752,0.524,5,-9.367,0,0.0328,0.0166,0.0000607,0.0898,0.948,117.02,4
