Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5JMYsqGyJrLXwF6wH7Ibu7,"5uuOLt8VuEptgaeK5xpzPd,2hED6gNVoqGvmmX8i5dRoj","Rngm (feat. Ty$)","War Cry","Alley Boy,Ty",2013-06-27,199495,0,spotify:user:pigsandplans,2013-09-22T00:24:28Z,"atl trap,southern hip hop,trap",0.709,0.563,7,-7.555,1,0.124,0.245,0,0.108,0.387,121.026,4
1uEQxgDFc0GcLiVMPlNkDh,"7BMccF0hQFBpP6417k1OtQ","Shiraz Produced By Action Bronson","Bon Appitite .... Bitch !!!!!!!!!!","Action Bronson",2011-01-05,142746,0,spotify:user:pigsandplans,2013-07-25T19:57:29Z,"alternative hip hop,east coast hip hop,escape room,hip hop,nyc rap,queens hip hop,rap,underground hip hop",0.664,0.686,8,-4.358,1,0.486,0.203,0,0.281,0.87,117.905,5
5zGrfiN0c6jjEnu0lEB2vC,"3aGFCoR8xGN6DKwvdzeSja","Club Goin up on a Tuesday","I Love Makonnen EP","ILOVEMAKONNEN",2014-06-27,212609,0,spotify:user:pigsandplans,2014-07-30T21:57:10Z,"atl hip hop,lgbtq+ hip hop,trap,underground hip hop",0.786,0.636,0,-7.212,1,0.292,0.334,0.000635,0.109,0.51,140.194,4
1U9fO2USYBCzqNSnjHmMg4,"7kFfY4UjNdNyaeUgLIEbIF","Try Me","Try Me","DeJ Loaf",2014-08-17,217416,0,spotify:user:pigsandplans,2014-09-10T17:54:03Z,"detroit hip hop,pop r&b,pop rap,r&b,rap,trap,trap queen",0.658,0.66,0,-9.834,0,0.233,0.00176,0.00000237,0.33,0.426,169.968,4
0eeEe3Fe0CiYCFIzOCnkjX,"5JMtXD9vPBIygW4cTcQ8x9","I Luv U","Heart","Demo Taped",2015-02-14,174065,0,spotify:user:pigsandplans,2015-02-20T00:25:11Z,"",0.829,0.569,6,-6.922,1,0.429,0.383,0.00039,0.163,0.452,91.021,4
25JpEouUzEggiDPuPLAftq,"6QL23TyzBppCbkxXu9OquC,1CiQ33B07eNBcZCh4ByChq","Sheriff","The Trailer","Bk Bambino,D Phelps",2015-03-24,194266,0,spotify:user:pigsandplans,2015-03-24T20:31:37Z,"",0.674,0.633,7,-5.839,1,0.307,0.068,0,0.365,0.513,84.005,4
5jtg7UAAFtSgKJgmfQ06Hq,"2J6FSVBM3FWvtzLMMUFUiJ","Les îles désertes (Radio Edit)","Nova Tunes 3.4","Nicolas Michaux",2016-08-29,217640,0,spotify:user:11125733089,2016-11-04T16:13:15Z,"",0.535,0.642,0,-9.039,1,0.354,0.485,0.123,0.202,0.505,161.247,4
4lmgGyIxytFvJ142GBCJgz,"5K4W6rqBFWDnAN6FQUkS6x","Fade","The Life Of Pablo","Kanye West",2016-04-01,199613,0,spotify:user:pigsandplans,2017-02-28T16:25:44Z,"chicago rap,rap",0.76,0.57,9,-6.861,0,0.0784,0.156,0.00000169,0.334,0.399,105.991,4
0QT4G0XKsEs02ApVlOx6Lb,"4wP1kxjUsc9IR4Iy2smL7o","Jennifer","Jennifer","Trinidad Cardona",2017-04-24,161802,0,spotify:user:pigsandplans,2017-09-07T19:12:01Z,"",0.686,0.527,8,-11.335,1,0.113,0.835,0.000266,0.322,0.847,124.249,4
31KUajtRwgMFGSYmEHwMpW,"7BWVFnoB7Qy9biFNCoRCMI","The Red","Stones Throw : 10 Years","Jaylib",2007-01-24,194840,0,spotify:user:pigsandplans,2017-11-13T22:13:18Z,"alternative hip hop,east coast hip hop,hip hop,psychedelic hip hop",0.808,0.555,11,-8.946,0,0.168,0.00509,0.03,0.485,0.76,93.443,4
2RA3HWRK7tKOZcIMuF0MaJ,"6DpWtzfwV8fcwP6fXckDVu","Rush","¯\_(ツ)_ / ¯","Starrah",2016-09-22,153808,0,spotify:user:pigsandplans,2018-05-15T12:30:26Z,"",0.803,0.498,1,-5.895,1,0.0524,0.571,0.000207,0.104,0.515,144.086,4
2nJzgUdGCZRrIcvuzvl9yp,"2jbd7OqeJJd1hz81vOXwwW","Heybb!","Heybb!","binki",2019-10-17,148607,0,spotify:user:pigsandplans,2019-12-17T16:05:07Z,"modern indie pop",0.654,0.972,6,-2.872,0,0.103,0.0174,0,0.402,0.687,117.009,4
39Pcga1E2r2MnpKGWZGZZE,"318bGJ7GOvMhYhkNOe5kZ5","The 1","The 1","María Isabel",2020-02-06,176718,0,spotify:user:pigsandplans,2020-03-17T19:36:37Z,"alternative r&b,chill r&b,indie r&b",0.643,0.49,9,-8.221,0,0.0492,0.662,0.0000889,0.0987,0.276,143.909,4
0YqBRZmOpq4i30fqldKhOT,"0bBrsS9ufPAmeFQgDNG54O","Hide n Seek","Hide n Seek","cehryl",2019-12-10,164465,0,spotify:user:pigsandplans,2019-12-17T16:12:00Z,"bedroom soul",0.657,0.526,8,-8.287,1,0.035,0.614,0.000253,0.118,0.678,134.1,4
1yy628iUqfZYub0SDAGtOE,"6Z4JcgqrqgysyHIPRtDIHo","All To Myself","To Myself","Baby Rose",2019-08-22,219653,0,spotify:user:pigsandplans,2019-12-17T16:03:47Z,"alternative r&b,chill r&b,indie r&b",0.361,0.362,1,-9.635,1,0.0374,0.569,0.011,0.108,0.169,74.865,4
4S6PolgPZ5OLph314ww8Fg,"4kIwETcbpuFgRukE8o7Opx","Eugene","Eugene","Arlo Parks",2020-02-11,221804,64,spotify:user:pigsandplans,2020-04-30T19:34:27Z,"indie soul,uk contemporary r&b",0.606,0.589,7,-7.194,0,0.0456,0.75,0.0102,0.0922,0.889,174.285,4
64GBBcfS6zgbu66LmRMZD5,"5Bw9kFNhy019e4IBCJZlzw,7cae9Fkz2R1NDHWtdnaE8d","Crunch","Classical Notions of Happiness","Jordana,MELVV",2020-03-27,201120,31,spotify:user:pigsandplans,2020-05-08T16:27:57Z,"modern indie pop,indie electropop,vapor soul,vapor twitch",0.554,0.803,2,-4.451,1,0.0333,0.0039,0.692,0.489,0.607,134.016,1
69DfM1A9NRoGDNfZsdWHRY,"08HpiyWkp2Z7gFTkVae265","Elastic","Elastic","Brandon",2020-06-09,253750,0,spotify:user:pigsandplans,2020-07-02T15:58:08Z,"alternative r&b,chill r&b,indie r&b",0.444,0.174,9,-12.177,1,0.0333,0.927,0.000157,0.118,0.205,139.687,4
6hud5AzBO1W08EHxjTki5D,"5BwsX8bXOFC1YnqSlyfOKM","Badnews","Niagara","redveil",2020-08-25,125538,42,spotify:user:pigsandplans,2020-08-25T19:05:12Z,"indie hip hop",0.257,0.716,2,-5.661,1,0.0865,0.0276,0,0.567,0.289,78.001,4
0C3sscH57PNeQ8dmY6xTIR,"4yYvor6Rq4fG82J1L47DYp","SUNRISE","SUNRISE","MICHELLE",2020-07-16,176940,58,spotify:user:pigsandplans,2020-08-25T19:05:23Z,"alternative r&b,bedroom pop,indie pop,indie r&b",0.821,0.444,7,-5.954,1,0.0796,0.16,0.0191,0.301,0.678,87.029,4
554aovyOUZvQcfru84sYYT,"66eJQM6S5JsDe0CdUXnwST,4ClziihVpBeFXNyDH83Lde","BALANCE","STATIC","Brandon Banks,UMI",2020-03-03,217555,42,spotify:user:pigsandplans,2020-08-25T19:06:48Z,"alternative r&b,chill r&b,indie r&b,la pop,bedroom soul,pop,r&b",0.577,0.381,8,-9.305,1,0.0656,0.272,0,0.0804,0.264,143.851,4
3RB1bxZbbyZZOhpI74j6Ka,"04zbRSHjzlQYvV31SW7qZ4","PUSH TO START (Freestyle)","PUSH TO START (Freestyle)","ICECOLDBISHOP",2020-04-09,117864,10,spotify:user:pigsandplans,2020-12-15T20:49:17Z,"indie hip hop",0.935,0.319,10,-14.949,0,0.271,0.126,0.00611,0.115,0.299,128.007,4
236H3YkhvEVYG5BRMyiKr2,"2SjTz6It0TjopEYQjJMxqb","RAT RACE","NEW DREAM","Al-Doms",2021-03-03,182124,33,spotify:user:pigsandplans,2021-04-02T14:43:12Z,"",0.927,0.709,6,-4.302,0,0.249,0.011,0,0.133,0.382,141.002,4
