Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6MdqqkQ8sSC0WB4i8PyRuQ,"2P3cjUru4H3fhSXXNxE9kA,6DPYiyq5kWVQS4RGwxzPC7,0VbIlorLz3I5SEtIsc5vAr","No Diggity","Another Level","Blackstreet,Dr. Dre,Queen Pen",1996-09-09,304600,76,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-10-31T17:15:31Z,"boy band,dance pop,hip hop,hip pop,neo soul,new jack swing,pop rap,quiet storm,r&b,rap,urban contemporary,g funk,gangster rap,west coast rap,lgbtq+ hip hop",0.867,0.646,1,-4.674,0,0.288,0.303,0,0.279,0.67,88.634,4
0k2GOhqsrxDTAbFFSdNJjT,"3Isy6kedDrgPYoTS1dazA9","Temperature","The Trinity","Sean Paul",2005-09-26,218573,78,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-10-31T17:15:58Z,"dance pop,dancehall,pop,pop rap",0.951,0.6,0,-4.675,0,0.0685,0.106,0,0.0712,0.822,125.04,4
4GFJRLgxy4chyfWqfPTJaI,"5EvFsr3kj42KNv97ZEnqij,67wCYxOq4A1ohAs7jWYaOJ","It Wasn't Me","Hot Shot","Shaggy,Rik Rok",2000-01-01,227600,0,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-10-31T17:16:37Z,"dance pop,reggae fusion",0.849,0.613,0,-4.796,1,0.0715,0.0566,0,0.335,0.673,94.75,4
3rCNLeHuSDsEPJshmo5OuR,"38h03gA85YYPeDPd9ER9rT","Love Train","Dead Presidents Vol. 1/Music From The Motion Picture","The O'Jays",1995-01-01,178200,40,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-10-31T17:17:05Z,"classic soul,disco,funk,motown,philly soul,post-disco,quiet storm,soul,southern soul,urban contemporary",0.722,0.636,0,-7.957,1,0.0491,0.0359,0.0000175,0.12,0.694,122.653,4
02WDuAXXKumemrvsmrVBvH,"7pGyQZx9thVa8GxMBeXscB","Wavin' Flag - Coca-Cola® Celebration Mix","Troubadour","K'NAAN",2009,212866,51,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-10-31T17:17:15Z,"reggae fusion",0.584,0.768,0,-4.185,1,0.058,0.329,0,0.0587,0.729,152.005,4
6rUj8tZkiKRD590JkLUSG1,"5LuLeXlnT2jFxbx7Cg7j88","So Lost","So Lost","Ady Suleiman",2015-02-06,237040,0,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-10-31T17:17:59Z,"indie soul,uk contemporary r&b",0.831,0.402,11,-6.509,1,0.164,0.52,0.00000309,0.472,0.751,139.858,4
3pnwRURls7p0waDfWYKsFx,"4D2aIi1PY8D1VZ2Ai7VC17","For Ya","For Ya","Bandana Split",2015-06-21,194490,35,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-10-31T17:19:13Z,"",0.822,0.422,1,-8.446,1,0.0961,0.256,0,0.0902,0.389,99.986,4
6m7CKXj6KatyQfJV9vK5oC,"1bqxdqvUtPWZri43cKHac8,38ogDkM1sStlU05k8bpJ0s","10 Victoria's Secret Models - Whethan Remix","10 Victoria's Secret Models (Whethan Remix)","MAX,Whethan",2016-07-08,215533,40,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-10-31T17:19:46Z,"dance pop,electropop,pop,pop rap,post-teen pop,viral pop",0.691,0.749,1,-6.779,0,0.0839,0.0411,0,0.281,0.331,144.974,4
5HYwRSalrvZC7ZTT8BuDR7,"4sTQVOfp9vEMCemLw50sbu,6cpHE7YSuXObn65nUedt5V","Runaway (U & I) - Yacht Club Remix","Runaway (U & I) [Remixes]","Galantis,Yacht Club",2015-02-16,280000,49,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-10-31T17:20:10Z,"dance pop,edm,electro house,pop,pop dance,tropical house",0.491,0.651,10,-6.772,0,0.0394,0.164,0.366,0.0995,0.131,126.001,4
3YlrH4ydAKkxuej6F4Nnkl,"7keGfmQR4X5w0two1xKZ7d,726MxZBpkxnnoKl6aN7mmj","This Girl (Kungs Vs. Cookin' On 3 Burners)","This Girl (Kungs Vs. Cookin' On 3 Burners)","Kungs,Cookin' On 3 Burners",2016-02-19,195561,0,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2016-10-31T17:21:10Z,"new french touch,pop dance,tropical house,bboy,funk,instrumental funk,modern funk",0.786,0.69,3,-4.665,1,0.04,0.0865,0.0000903,0.238,0.485,122.006,4
7G9dixpZSdHa3VugcQs6Vh,"2FwJwEswyIUAljqgjNSHgP,2jku7tDXc6XoB6MO2hFuqg","Dímelo","All My Friends - EP","Snakehips,Tory Lanez",2016-04-15,197573,14,spotify:user:tennis4lite,2016-10-31T17:34:14Z,"dance pop,edm,electropop,indie poptimism,pop,pop dance,tropical house,canadian hip hop,canadian trap,hip hop,melodic rap,pop rap,r&b,rap,toronto rap,trap",0.595,0.431,7,-12.103,0,0.123,0.0516,0,0.0913,0.172,146.976,4
4Sp3Ur9qarqk5nGbkkvnMZ,"27w1NoOLMX7tJMYqcetPyG,5K4W6rqBFWDnAN6FQUkS6x","U Mad","U Mad","VIC MENSA,Kanye West",2015-04-20,299573,26,spotify:user:tennis4lite,2016-10-31T17:39:55Z,"chicago rap,conscious hip hop,hip hop,pop rap,rap,trap,underground hip hop",0.693,0.59,9,-6.488,1,0.0511,0.0112,0,0.311,0.504,134.073,4
043Rs5H7XAV2soPAy88x02,"2YZyLoL8N0Wb9xBt1NhZWg","King Kunta","To Pimp A Butterfly","Kendrick Lamar",2015-03-16,234693,36,spotify:user:tennis4lite,2016-10-31T17:44:56Z,"conscious hip hop,hip hop,rap,west coast rap",0.889,0.639,11,-4.721,0,0.104,0.00517,0,0.179,0.461,107.049,4
62dfjIOvQXX7XGj9Zc6UkO,"5K4W6rqBFWDnAN6FQUkS6x","Stronger","Graduation","Kanye West",2007-09-11,312026,0,spotify:user:tennis4lite,2016-10-31T17:45:50Z,"chicago rap,rap",0.625,0.723,1,-7.777,1,0.152,0.00819,0,0.459,0.46,103.938,4
7zbDSQelDmlaEhUDnLMViZ,"5K4W6rqBFWDnAN6FQUkS6x","All Of The Lights - Album Version (Edited)","My Beautiful Dark Twisted Fantasy","Kanye West",2010-01-01,299600,48,spotify:user:tennis4lite,2016-10-31T17:48:21Z,"chicago rap,rap",0.547,0.794,1,-3.28,1,0.0596,0.0632,0.0000488,0.196,0.243,142.138,4
