Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
0v8zH7swIxvBzLxHwvLpl5,"6M6LWvHKgBle8SUtSpq6SU,4LeF3SUf7hytyGQJoLJbym,60b7IDlGflg5lgyfEGf9yB,0WCCipy2qiobvuygnTMdkC","Yerry Hill","Chillhop Essentials Fall 2020","iamalex,The Field Tapes,Birocratic,tender spring",2020-09-16,119034,40,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"chillhop,lo-fi beats",0.683,0.348,7,-13.628,0,0.0342,0.668,0.731,0.129,0.49,75.875,4
7gGgZ2YCycB00oOH0fraRQ,"3GI4ib0hz1mAxLVdrQldsZ,4cUkGQyhLFqKHBtL58HYVp","a tulip with no shadow blossoms","a tulip with no shadow blossoms","AOI,Channel Tres",2021-02-26,103255,41,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"indie soul,la pop",0.696,0.444,3,-9.745,0,0.165,0.173,0.539,0.247,0.506,171.878,4
0hMfBhhxsPex4w3CyNE9WT,"7bnZxFzZKPk3OxxVbwtfud","i miss you every day","from nothing to nothing","Sundrenched",2021-02-26,66806,22,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"",0.596,0.0536,3,-14.839,1,0.0665,0.984,0.86,0.103,0.291,198.642,4
2Vls76r4T1LU5bAp92KKcO,"7bnZxFzZKPk3OxxVbwtfud","Quality Time","Memoir Collections III - Coastal Wander","Sundrenched",2020-03-25,119114,0,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"",0.549,0.114,4,-21.232,0,0.0267,0.987,0.943,0.107,0.251,73.372,4
4UHWQxVf8Q49XE5scg3Wgt,"6AjXxPL8C44rc1yJdi6RZB,4uzhkJK3IqGdvEZeTTIQHn","Old Friends","Quiet Hours","Middle School,Headstreams",2020-08-05,181953,24,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"chillhop",0.294,0.193,4,-18.346,1,0.0326,0.893,0.881,0.107,0.037,128.506,4
55MTrbArrGz9gzzJf8sAiU,"1IJe80moz409PtxW4llPFw","Swimming","Beneath Your Waves","Sleepy Fish",2020-02-19,189374,0,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"chillhop",0.728,0.275,6,-16.646,1,0.0488,0.889,0.941,0.0948,0.239,118.479,4
3knOLY76Zq4rRus5IU1MZS,"5pmXkV6A8yQdoa64xzvZ0S","Lullabye","With Absence, the Heart Grows Fonder","Psalm Trees",2020-10-16,128000,22,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"chillhop,focus beats,lo-fi beats,lo-fi jazzhop",0.578,0.443,4,-8.7,1,0.0291,0.815,0.00135,0.121,0.0533,119.906,4
19h3lWLOY7oJjXyUAK5gv8,"2mbmAHLUOR1DnyW3i2fu8o,4GmUsPoD5r1hUi4O9bJ1Sl","The Dawn Coloured Us In","End Of The Atlas","Himalayan Beach Ensemble,Dillan Witherow",2020-09-02,193065,21,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"lo-fi beats",0.498,0.384,9,-17.932,1,0.0384,0.972,0.909,0.104,0.375,132.012,4
2Bg0N9kAJdT4OV7pk523qQ,"0stmdx2IonUUUIlWQ9bLYZ","Otherside","Serendipity","yutaka hirasaka",2020-12-02,246942,24,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"j-ambient,japanese guitar,japanese jazz fusion",0.538,0.215,0,-14.864,1,0.0337,0.962,0.908,0.114,0.14,134.995,3
68Sd5DX2RZ6x2yYS8LGmA5,"2cg9jlWp1QRc0Sk6kTp9Ez","Memory Ride","Uplift","Stan Forebee",2020-06-03,162332,23,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"chillhop,focus beats,jazz boom bap,lo-fi beats,lo-fi jazzhop",0.76,0.192,3,-19.269,0,0.0426,0.938,0.946,0.0835,0.182,116.032,4
3u0XDHPlmjpFVSgZvuZGyz,"4uzhkJK3IqGdvEZeTTIQHn","Time","Icepath & Time","Headstreams",2020-06-10,136000,39,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"",0.595,0.218,9,-20.034,1,0.0594,0.937,0.906,0.0813,0.339,170.058,4
7ExFK7UJPWmNz2A2yTcKgs,"7bVJIMenC0rlgot8O60qpF","Asymptotic","Goyo","Park Bird",2020-05-27,186920,23,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"korean electropop",0.498,0.13,2,-22.196,1,0.0265,0.934,0.919,0.124,0.214,92.996,4
6utXMTmezPhooLxqbKjZrT,"1GUjxtOEHWzcLju2zUw0Pu","tir na nog","tir na nog","Ezzy",2020-04-17,128000,23,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"",0.7,0.247,7,-16.056,0,0.0394,0.566,0.932,0.346,0.0389,112.017,4
5mbTclNdgPwn2jDIjfbv7M,"1DJqGSNUWz8NxLq39Z9UTt","Elsewhere","Elsewhere","yonderling",2020-09-09,195061,40,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"",0.466,0.241,0,-16.708,1,0.0298,0.432,0.81,0.226,0.0366,131.918,4
5NI9JJaMAHuefFm5ckDbWB,"52okNrc3TMElD4b7XVZBJX","Nature","Nature","Ningen",2020-12-04,174256,28,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"lo-fi jazzhop",0.771,0.385,3,-11.729,1,0.0361,0.9,0.905,0.11,0.304,103.033,4
7tWU3k8p0ZaA0HsAFMv2nJ,"1OPLpK7ztdT5qsn58cNSqO","Candlelit","Featherfall","Foxwood",2021-03-26,180800,21,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"",0.466,0.083,8,-20.568,1,0.0352,0.993,0.941,0.0918,0.0965,129.849,4
